env_name,delta,threshold_idx,opt_budget,opt_utd,opt_critic_params,data_efficiency,compute
hopper-hop,200000000000.0,13,1.685466454903198e+16,98.68285375865707,564414.9777659584,49198.18991261652,7015026566508676.0
hopper-hop,200000000000.0,14,2.946304244040468e+16,68.6918284821183,176191.80566570413,127554.73856935438,3952094726533802.0
hopper-hop,200000000000.0,15,2.75755851765358e+16,169.92083559185747,34974.02961954155,128131.23296087906,1949338584359988.0
hopper-hop,200000000000.0,16,3.169776318930135e+16,108.0378308464868,98441.74296837529,139498.40502693667,3798082183914015.0
hopper-hop,200000000000.0,17,4.772508287132591e+16,27.769209607411327,435752.73813561356,206622.39180433514,6400604510458877.0
hopper-hop,200000000000.0,18,4.7521348211360936e+16,41.74142005818896,277084.93599596526,206966.62396865172,6128023417630589.0
hopper-hop,200000000000.0,19,5.491310785340872e+16,38.12703771453852,408460.93152173434,228930.60641920436,9126986569567844.0
pendulum-swingup,200000000000.0,0,3837111841394721.5,1493.7102967586534,240.35124291388203,19097.797311098937,17552379174934.129
pendulum-swingup,200000000000.0,1,4317467621974824.5,527.1370997815953,240.35124291388203,21552.385848584083,6990452258008.081
pendulum-swingup,200000000000.0,2,4317467621974824.5,527.1370997815953,240.35124291388203,21552.385848584083,6990452258008.081
pendulum-swingup,200000000000.0,3,4317467621974824.5,527.1370997815953,240.35124291388203,21552.385848584083,6990452258008.081
pendulum-swingup,200000000000.0,4,4414842722150822.0,401.7178367646467,240.35124291388203,22046.96613390146,5449495370529.837
pendulum-swingup,200000000000.0,5,4235038689595831.5,551.5573302036197,240.35124291388203,21139.32289472042,7174110651747.454
pendulum-swingup,200000000000.0,6,4198129638869398.5,503.79807637325473,821.388838812518,20880.05031170288,22119576528822.992
pendulum-swingup,200000000000.0,7,4198129638869398.5,503.79807637325473,821.388838812518,20880.05031170288,22119576528822.992
pendulum-swingup,200000000000.0,8,1189186495272108.0,3374.999999999999,240.35124291388203,5884.829271871867,12220640897734.64
pendulum-swingup,200000000000.0,9,411154106905190.1,3374.999999999999,240.35124291388203,2034.644467613429,4225213382504.3257
